report_id,candidate_text,display_text,source_path,artifact_path,artifact_href,extension,copy_mode,source_sha256,artifact_sha256
37d825c9f4c5,output/temp/FinalLightCurve_WASP-44 b_2026-07-15.csv,output/tmp/FinalLightCurve_WASP-44 b_2026-07-15.csv,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-44 b/output/temp/FinalLightCurve_WASP-44 b_2026-07-15.csv,output-evaluation/report-viewer/37d825c9f4c5/files/artifact_003.csv,/37d825c9f4c5/files/artifact_003.csv,.csv,redacted_text_copy,4e595bcd7092a7723147e2a7288855a263756357d36d31d9c98476f4c1287020,4e595bcd7092a7723147e2a7288855a263756357d36d31d9c98476f4c1287020
37d825c9f4c5,output/inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-44 b/output/inits.json,output-evaluation/report-viewer/37d825c9f4c5/files/artifact_004.json,/37d825c9f4c5/files/artifact_004.json,.json,redacted_text_copy,d13bf4f7d9decb40f4507fd02207166ddab319468d105809db8127e17aa1a44e,971a10ad28c63024e341b242abeab4ba1eb0255f035258b84214eb481693c315
1c8675a02457,WORKSPACES/runs/20260807-102022-462-38b14de9/output/FinalLightCurve_WASP-65 b_03-12-2026.png,output/FinalLightCurve_WASP-65 b_03-12-2026.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-65 b/output/FinalLightCurve_WASP-65 b_03-12-2026.png,output-evaluation/report-viewer/1c8675a02457/files/artifact_001.png,/1c8675a02457/files/artifact_001.png,.png,byte_copy,a4b67dd68cd599b4e525644633c31f55004b84a6015a76c5d4661d00e1c233a6,a4b67dd68cd599b4e525644633c31f55004b84a6015a76c5d4661d00e1c233a6
1c8675a02457,WORKSPACES/runs/20260807-102022-462-38b14de9/output/FinalLightCurve_WASP-65 b_03-12-2026.pdf,output/FinalLightCurve_WASP-65 b_03-12-2026.pdf,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-65 b/output/FinalLightCurve_WASP-65 b_03-12-2026.pdf,output-evaluation/report-viewer/1c8675a02457/files/artifact_002.pdf,/1c8675a02457/files/artifact_002.pdf,.pdf,byte_copy,7b86722c98abb36487c52e75fd401c4dbdac353a635e404cd8b2cb6b9191798b,7b86722c98abb36487c52e75fd401c4dbdac353a635e404cd8b2cb6b9191798b
1c8675a02457,WORKSPACES/runs/20260807-102022-462-38b14de9/output/temp/FinalParams_WASP-65 b_03-12-2026.json,output/tmp/FinalParams_WASP-65 b_03-12-2026.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-65 b/output/temp/FinalParams_WASP-65 b_03-12-2026.json,output-evaluation/report-viewer/1c8675a02457/files/artifact_003.json,/1c8675a02457/files/artifact_003.json,.json,redacted_text_copy,078ad0c0fd3894e7ccb4246c59844b251d4e9584150115eb6954f8ab5f89bf61,078ad0c0fd3894e7ccb4246c59844b251d4e9584150115eb6954f8ab5f89bf61
1c8675a02457,WORKSPACES/runs/20260807-102022-462-38b14de9/output/temp/FinalLightCurve_WASP-65 b_03-12-2026.csv,output/tmp/FinalLightCurve_WASP-65 b_03-12-2026.csv,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-65 b/output/temp/FinalLightCurve_WASP-65 b_03-12-2026.csv,output-evaluation/report-viewer/1c8675a02457/files/artifact_004.csv,/1c8675a02457/files/artifact_004.csv,.csv,redacted_text_copy,b134deb5be6741663a16941ec374dbcab6a59581ea022a2c09cdc1521c9b1518,b134deb5be6741663a16941ec374dbcab6a59581ea022a2c09cdc1521c9b1518
1c8675a02457,WORKSPACES/runs/20260807-102022-462-38b14de9/output/AAVSO_WASP-65 b_03-12-2026.txt,output/AAVSO_WASP-65 b_03-12-2026.txt,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-65 b/output/AAVSO_WASP-65 b_03-12-2026.txt,output-evaluation/report-viewer/1c8675a02457/files/artifact_005.txt,/1c8675a02457/files/artifact_005.txt,.txt,redacted_text_copy,54d06b687a60078ba9658254dcf2c0b63ca3ccb60ee4e3b82a719a4c4f3186e5,54d06b687a60078ba9658254dcf2c0b63ca3ccb60ee4e3b82a719a4c4f3186e5
759716a9ecc7,WORKSPACES/runs/20260807-094944-508-bd086ab4/output/FinalLightCurve_WASP-69 b_09-24-2025.png,output/FinalLightCurve_WASP-69 b_09-24-2025.png,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-69 b/output/FinalLightCurve_WASP-69 b_09-24-2025.png,output-evaluation/report-viewer/759716a9ecc7/files/artifact_001.png,/759716a9ecc7/files/artifact_001.png,.png,byte_copy,12a4b2fdba2952b6b09f255dae024899809b5876c3aaa3bd200ec3d4a5cccc12,12a4b2fdba2952b6b09f255dae024899809b5876c3aaa3bd200ec3d4a5cccc12
759716a9ecc7,WORKSPACES/runs/20260807-094944-508-bd086ab4/output/FinalLightCurve_WASP-69 b_09-24-2025.pdf,output/FinalLightCurve_WASP-69 b_09-24-2025.pdf,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-69 b/output/FinalLightCurve_WASP-69 b_09-24-2025.pdf,output-evaluation/report-viewer/759716a9ecc7/files/artifact_002.pdf,/759716a9ecc7/files/artifact_002.pdf,.pdf,byte_copy,f7b5d84124966eb0a5237bbb1542df96ffb08c4ceb74fa5b465675a7c77c63d3,f7b5d84124966eb0a5237bbb1542df96ffb08c4ceb74fa5b465675a7c77c63d3
759716a9ecc7,WORKSPACES/runs/20260807-094944-508-bd086ab4/output/temp/FinalParams_WASP-69 b_09-24-2025.json,output/tmp/FinalParams_WASP-69 b_09-24-2025.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-69 b/output/temp/FinalParams_WASP-69 b_09-24-2025.json,output-evaluation/report-viewer/759716a9ecc7/files/artifact_003.json,/759716a9ecc7/files/artifact_003.json,.json,redacted_text_copy,2ec88c42081db6ff41c52cc596811e0e1976c848312157e596d628f0f4dd3fa5,2ec88c42081db6ff41c52cc596811e0e1976c848312157e596d628f0f4dd3fa5
759716a9ecc7,WORKSPACES/runs/20260807-094944-508-bd086ab4/output/temp/NormalizedFlux_WASP-69 b_09-24-2025.txt,output/tmp/NormalizedFlux_WASP-69 b_09-24-2025.txt,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-69 b/output/temp/NormalizedFlux_WASP-69 b_09-24-2025.txt,output-evaluation/report-viewer/759716a9ecc7/files/artifact_004.txt,/759716a9ecc7/files/artifact_004.txt,.txt,redacted_text_copy,686bdba90832db6c59514ae2c6c034fda149ed77c2bb8deab0bb2d2feebfb6f9,686bdba90832db6c59514ae2c6c034fda149ed77c2bb8deab0bb2d2feebfb6f9
759716a9ecc7,WORKSPACES/runs/20260807-094944-508-bd086ab4/output/inits.json,output/inits.json,ANONYMIZED_RESULTS/gpt-5.6-luna/ReAct+Skills/WASP-69 b/output/inits.json,output-evaluation/report-viewer/759716a9ecc7/files/artifact_005.json,/759716a9ecc7/files/artifact_005.json,.json,redacted_text_copy,1702b0a34b0184bf5747621ed71d6bbe4f07d2f3c2f9507cd1544731b693c41a,ac57376ee1c45ba858e3b9ca65729aed25a16aadd8fe13d86ae78cf8fd54eb2c
07cd3b2e095f,WORKSPACES/runs/20260810-015509-218-2cdac5ff/output/EXOTIC_output/FinalLightCurve_CoRoT-2 b_2026-08-01.png,output/EXOTIC_output/FinalLightCurve_CoRoT-2 b_2026-08-01.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/CoRoT-2 b (ReAct)/output/EXOTIC_output/FinalLightCurve_CoRoT-2 b_2026-08-01.png,output-evaluation/report-viewer/07cd3b2e095f/files/artifact_001.png,/07cd3b2e095f/files/artifact_001.png,.png,byte_copy,6de2e9415bf4626f6b72087ffe2e0944aaf69ccf43640dffede70a7eee385e40,6de2e9415bf4626f6b72087ffe2e0944aaf69ccf43640dffede70a7eee385e40
07cd3b2e095f,WORKSPACES/runs/20260810-015509-218-2cdac5ff/output/EXOTIC_output/temp/FinalParams_CoRoT-2 b_2026-08-01.json,output/EXOTIC_output/tmp/FinalParams_CoRoT-2 b_2026-08-01.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/CoRoT-2 b (ReAct)/output/EXOTIC_output/temp/FinalParams_CoRoT-2 b_2026-08-01.json,output-evaluation/report-viewer/07cd3b2e095f/files/artifact_002.json,/07cd3b2e095f/files/artifact_002.json,.json,redacted_text_copy,b94fe01e71ca883a78a9b4790ad7c07c3dd754705c73c71867aa6f1e66f0f9df,b94fe01e71ca883a78a9b4790ad7c07c3dd754705c73c71867aa6f1e66f0f9df
07cd3b2e095f,WORKSPACES/runs/20260810-015509-218-2cdac5ff/output/EXOTIC_output/AAVSO_CoRoT-2 b_2026-08-01.txt,output/EXOTIC_output/AAVSO_CoRoT-2 b_2026-08-01.txt,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/CoRoT-2 b (ReAct)/output/EXOTIC_output/AAVSO_CoRoT-2 b_2026-08-01.txt,output-evaluation/report-viewer/07cd3b2e095f/files/artifact_003.txt,/07cd3b2e095f/files/artifact_003.txt,.txt,redacted_text_copy,a4d72a47dfdcb3aaeab8288323314abe571fb5c3e8194f49d5ce6fadb82a43e4,a4d72a47dfdcb3aaeab8288323314abe571fb5c3e8194f49d5ce6fadb82a43e4
e982b80982bf,FinalLightCurve_HAT-P-20 b_02-03-2025.png,output/FinalLightCurve_HAT-P-20 b_02-03-2025.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/HAT-P-20 b (ReAct)/output/FinalLightCurve_HAT-P-20 b_02-03-2025.png,output-evaluation/report-viewer/e982b80982bf/files/artifact_001.png,/e982b80982bf/files/artifact_001.png,.png,byte_copy,85c85acd972cad64abc25610e3a1df050b2e4f37e692614514fba799697ea77f,85c85acd972cad64abc25610e3a1df050b2e4f37e692614514fba799697ea77f
e982b80982bf,temp/FinalParams_HAT-P-20 b_02-03-2025.json,tmp/FinalParams_HAT-P-20 b_02-03-2025.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/HAT-P-20 b (ReAct)/output/temp/FinalParams_HAT-P-20 b_02-03-2025.json,output-evaluation/report-viewer/e982b80982bf/files/artifact_002.json,/e982b80982bf/files/artifact_002.json,.json,redacted_text_copy,15d26a9fc48dbca349c1674a34a75d95c70386924b6956f42d0ffea9afbd7948,15d26a9fc48dbca349c1674a34a75d95c70386924b6956f42d0ffea9afbd7948
e982b80982bf,AAVSO_HAT-P-20 b_02-03-2025.txt,output/AAVSO_HAT-P-20 b_02-03-2025.txt,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/HAT-P-20 b (ReAct)/output/AAVSO_HAT-P-20 b_02-03-2025.txt,output-evaluation/report-viewer/e982b80982bf/files/artifact_003.txt,/e982b80982bf/files/artifact_003.txt,.txt,redacted_text_copy,a472adf35e5bf1152a9f0aff08db7e44adcdd4bd5db4a3e7d66c6db31c8b2bb9,a472adf35e5bf1152a9f0aff08db7e44adcdd4bd5db4a3e7d66c6db31c8b2bb9
128825bfd4f0,WORKSPACES/runs/20260810-053922-898-03ee3214/output/inits.json,output/inits.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/HAT-P-30 b (ReAct)/output/inits.json,output-evaluation/report-viewer/128825bfd4f0/files/artifact_001.json,/128825bfd4f0/files/artifact_001.json,.json,redacted_text_copy,7bdfcab01657a7b710cce3bc3fe0b45708339f1156c7622e262e157cb87a20d5,08800c1277527cd00ad86d51cb7a216248036f1318f4b15d437ee60dda33f275
4a43465630dd,WORKSPACES/runs/20260810-015511-849-e612f0bd/output/FinalLightCurve_HAT-P-36 b_03-18-2026.png,output/FinalLightCurve_HAT-P-36 b_03-18-2026.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/HAT-P-36 b (ReAct)/output/FinalLightCurve_HAT-P-36 b_03-18-2026.png,output-evaluation/report-viewer/4a43465630dd/files/artifact_001.png,/4a43465630dd/files/artifact_001.png,.png,byte_copy,630c33cc2684502c4d35978212fe16677bdd89a609b28d728fc4810afbc5b5ee,630c33cc2684502c4d35978212fe16677bdd89a609b28d728fc4810afbc5b5ee
4a43465630dd,WORKSPACES/runs/20260810-015511-849-e612f0bd/output/temp/FinalParams_HAT-P-36 b_03-18-2026.json,output/tmp/FinalParams_HAT-P-36 b_03-18-2026.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/HAT-P-36 b (ReAct)/output/temp/FinalParams_HAT-P-36 b_03-18-2026.json,output-evaluation/report-viewer/4a43465630dd/files/artifact_002.json,/4a43465630dd/files/artifact_002.json,.json,redacted_text_copy,23435ef7b3dea75039e1f1d2cf2eef63ebf4a7417a42d958ac58bc44a777ff6b,23435ef7b3dea75039e1f1d2cf2eef63ebf4a7417a42d958ac58bc44a777ff6b
94b8b3afe4c4,WORKSPACES/runs/20260810-040017-214-e3336308/output/FinalLightCurve_HD 189733 b_08-04-2026.png,output/FinalLightCurve_HD 189733 b_08-04-2026.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/HD 189733 b (ReAct)/output/FinalLightCurve_HD 189733 b_08-04-2026.png,output-evaluation/report-viewer/5c0dda3fc486/files/artifact_001.png,/5c0dda3fc486/files/artifact_001.png,.png,byte_copy,8124e241e2e14d895dccc6064e0b7830baf8cd5e091646f2722fa57c2e8616df,8124e241e2e14d895dccc6064e0b7830baf8cd5e091646f2722fa57c2e8616df
94b8b3afe4c4,WORKSPACES/runs/20260810-040017-214-e3336308/output/temp/FinalParams_HD 189733 b_08-04-2026.json,output/tmp/FinalParams_HD 189733 b_08-04-2026.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/HD 189733 b (ReAct)/output/temp/FinalParams_HD 189733 b_08-04-2026.json,output-evaluation/report-viewer/5c0dda3fc486/files/artifact_002.json,/5c0dda3fc486/files/artifact_002.json,.json,redacted_text_copy,1bc0ae0f78855a5595c7e0d2c2fb338d9f302a65649e2beceead0f831530f20d,1bc0ae0f78855a5595c7e0d2c2fb338d9f302a65649e2beceead0f831530f20d
908bab7d9a34,WORKSPACES/runs/20260810-043720-141-843c388d/output/FinalLightCurve_KELT-7 b_01-06-2017.png,output/FinalLightCurve_KELT-7 b_01-06-2017.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/KELT-7 b (ReAct)/output/FinalLightCurve_KELT-7 b_01-06-2017.png,output-evaluation/report-viewer/908bab7d9a34/files/artifact_001.png,/908bab7d9a34/files/artifact_001.png,.png,byte_copy,286ad513afdab98b631178b5e77d99325dffdcdfca448a33c16827bbef640557,286ad513afdab98b631178b5e77d99325dffdcdfca448a33c16827bbef640557
908bab7d9a34,WORKSPACES/runs/20260810-043720-141-843c388d/output/temp/FinalParams_KELT-7 b_01-06-2017.json,output/tmp/FinalParams_KELT-7 b_01-06-2017.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/KELT-7 b (ReAct)/output/temp/FinalParams_KELT-7 b_01-06-2017.json,output-evaluation/report-viewer/908bab7d9a34/files/artifact_002.json,/908bab7d9a34/files/artifact_002.json,.json,redacted_text_copy,06499d86ab108ecaddcaeaf1dc1ff70d7a759e001211ddb014d4d5a50a4ff493,06499d86ab108ecaddcaeaf1dc1ff70d7a759e001211ddb014d4d5a50a4ff493
7aff285f5477,WORKSPACES/runs/20260810-045603-753-a84d0209/output/FinalLightCurve_KELT-9 b_09-24-2023.png,output/FinalLightCurve_KELT-9 b_09-24-2023.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/KELT-9 b (ReAct)/output/FinalLightCurve_KELT-9 b_09-24-2023.png,output-evaluation/report-viewer/7aff285f5477/files/artifact_001.png,/7aff285f5477/files/artifact_001.png,.png,byte_copy,0bf904b2bc569a7e268e6575e7e0cb7ba34c98c988cb77221e1c47c17831a718,0bf904b2bc569a7e268e6575e7e0cb7ba34c98c988cb77221e1c47c17831a718
7aff285f5477,FinalParams_KELT-9 b_09-24-2023.json,output/tmp/FinalParams_KELT-9 b_09-24-2023.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/KELT-9 b (ReAct)/output/temp/FinalParams_KELT-9 b_09-24-2023.json,output-evaluation/report-viewer/7aff285f5477/files/artifact_002.json,/7aff285f5477/files/artifact_002.json,.json,redacted_text_copy,cd641bafa3130e01b34672cc1af90fb9eb523ab7f5153de242ae1c773cb0c173,cd641bafa3130e01b34672cc1af90fb9eb523ab7f5153de242ae1c773cb0c173
cf2019f16584,FinalLightCurve_Qatar-10 b_07-14-2024.png,output/EXOTIC_output/FinalLightCurve_Qatar-10 b_07-14-2024.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/Qatar-10 b (ReAct)/output/EXOTIC_output/FinalLightCurve_Qatar-10 b_07-14-2024.png,output-evaluation/report-viewer/cf2019f16584/files/artifact_001.png,/cf2019f16584/files/artifact_001.png,.png,byte_copy,836ea3af1bf519bce663d22e75beabd4634a4856231e2f661007e40006641ed9,836ea3af1bf519bce663d22e75beabd4634a4856231e2f661007e40006641ed9
cf2019f16584,temp/FinalParams_Qatar-10 b_07-14-2024.json,tmp/FinalParams_Qatar-10 b_07-14-2024.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/Qatar-10 b (ReAct)/output/EXOTIC_output/temp/FinalParams_Qatar-10 b_07-14-2024.json,output-evaluation/report-viewer/cf2019f16584/files/artifact_002.json,/cf2019f16584/files/artifact_002.json,.json,redacted_text_copy,6dcae400ebfc3b1f741c3a57a3be4d0e5ab0b0a67ef74bf0846a26101491472f,6dcae400ebfc3b1f741c3a57a3be4d0e5ab0b0a67ef74bf0846a26101491472f
8531855e1e8e,WORKSPACES/runs/20260810-050357-636-b5837bf6/output/FinalLightCurve_TrES-1 b_2026-08-02.png,output/FinalLightCurve_TrES-1 b_2026-08-02.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/TrES-1 b (ReAct)/output/FinalLightCurve_TrES-1 b_2026-08-02.png,output-evaluation/report-viewer/8531855e1e8e/files/artifact_001.png,/8531855e1e8e/files/artifact_001.png,.png,byte_copy,5ebe61eb49c1a992e9e2193bb48b96634c596ee3d5834afea6b8ee73011fe5fa,5ebe61eb49c1a992e9e2193bb48b96634c596ee3d5834afea6b8ee73011fe5fa
8531855e1e8e,WORKSPACES/runs/20260810-050357-636-b5837bf6/output/AAVSO_TrES-1 b_2026-08-02.txt,output/AAVSO_TrES-1 b_2026-08-02.txt,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/TrES-1 b (ReAct)/output/AAVSO_TrES-1 b_2026-08-02.txt,output-evaluation/report-viewer/8531855e1e8e/files/artifact_002.txt,/8531855e1e8e/files/artifact_002.txt,.txt,redacted_text_copy,9176aa10231f40b29f027e8cc7157a89d2f69b95fe2d0b7e836569ff5cbe1805,9176aa10231f40b29f027e8cc7157a89d2f69b95fe2d0b7e836569ff5cbe1805
30a1045b41d6,FinalLightCurve_WASP-43 b_03-11-2026.png,output/FinalLightCurve_WASP-43 b_03-11-2026.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/WASP-43 b (ReAct)/output/FinalLightCurve_WASP-43 b_03-11-2026.png,output-evaluation/report-viewer/30a1045b41d6/files/artifact_001.png,/30a1045b41d6/files/artifact_001.png,.png,byte_copy,243583e03e8210ccf93c4b2963f08fd210f653cb5aedcf240e9b2682873d959e,243583e03e8210ccf93c4b2963f08fd210f653cb5aedcf240e9b2682873d959e
30a1045b41d6,FinalParams_WASP-43 b_03-11-2026.json,output/tmp/FinalParams_WASP-43 b_03-11-2026.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/WASP-43 b (ReAct)/output/temp/FinalParams_WASP-43 b_03-11-2026.json,output-evaluation/report-viewer/30a1045b41d6/files/artifact_002.json,/30a1045b41d6/files/artifact_002.json,.json,redacted_text_copy,258fc03ed91498ca3f3f8b27828dbaca4c502c00919f5b35bc071639672ece22,258fc03ed91498ca3f3f8b27828dbaca4c502c00919f5b35bc071639672ece22
30a1045b41d6,AAVSO_WASP-43 b_03-11-2026.txt,output/AAVSO_WASP-43 b_03-11-2026.txt,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/WASP-43 b (ReAct)/output/AAVSO_WASP-43 b_03-11-2026.txt,output-evaluation/report-viewer/30a1045b41d6/files/artifact_003.txt,/30a1045b41d6/files/artifact_003.txt,.txt,redacted_text_copy,ff85222d27ec395b7e340bce2bab6b50b24d0ccac7afc0d77acc164910c71ec6,ff85222d27ec395b7e340bce2bab6b50b24d0ccac7afc0d77acc164910c71ec6
9d1f58f8d71d,FinalLightCurve_WASP-65 b_03-12-2026.png,output/FinalLightCurve_WASP-65 b_03-12-2026.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/WASP-65 b (ReAct)/output/FinalLightCurve_WASP-65 b_03-12-2026.png,output-evaluation/report-viewer/9d1f58f8d71d/files/artifact_001.png,/9d1f58f8d71d/files/artifact_001.png,.png,byte_copy,b14087fff1f0240800ce8195d46a6d247b9a2eb8ca0d7cccafabfa0baae36546,b14087fff1f0240800ce8195d46a6d247b9a2eb8ca0d7cccafabfa0baae36546
9d1f58f8d71d,AAVSO_WASP-65 b_03-12-2026.txt,output/AAVSO_WASP-65 b_03-12-2026.txt,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/WASP-65 b (ReAct)/output/AAVSO_WASP-65 b_03-12-2026.txt,output-evaluation/report-viewer/9d1f58f8d71d/files/artifact_002.txt,/9d1f58f8d71d/files/artifact_002.txt,.txt,redacted_text_copy,deff91799afe590d8e6750b32e397844cab53f22caf0be025af6d733dd90e558,deff91799afe590d8e6750b32e397844cab53f22caf0be025af6d733dd90e558
9d1f58f8d71d,exotic_out.txt,output/exotic_out.txt,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/WASP-65 b (ReAct)/output/exotic_out.txt,output-evaluation/report-viewer/9d1f58f8d71d/files/artifact_003.txt,/9d1f58f8d71d/files/artifact_003.txt,.txt,redacted_text_copy,430270816323ff3abbda6dcc9be9091cab1b77bcd6f6a5a7ed05bbbd903bf66d,ed46ecd28d4a4f0b14e835fb25b2290d2bc4635e4fccea0b5b48f52cc79e1802
0032e18d510c,FinalLightCurve_WASP-69 b_09-25-2025.png,output/FinalLightCurve_WASP-69 b_09-25-2025.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/WASP-69 b (ReAct)/output/FinalLightCurve_WASP-69 b_09-25-2025.png,output-evaluation/report-viewer/0032e18d510c/files/artifact_001.png,/0032e18d510c/files/artifact_001.png,.png,byte_copy,ded77aa25a1c30b340b85cbb8262f0318657fb1beb64911b225ed27a9d60c5c4,ded77aa25a1c30b340b85cbb8262f0318657fb1beb64911b225ed27a9d60c5c4
0032e18d510c,FinalParams_WASP-69 b_09-25-2025.json,output/tmp/FinalParams_WASP-69 b_09-25-2025.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct/WASP-69 b (ReAct)/output/temp/FinalParams_WASP-69 b_09-25-2025.json,output-evaluation/report-viewer/0032e18d510c/files/artifact_002.json,/0032e18d510c/files/artifact_002.json,.json,redacted_text_copy,dd5e7f1f06742eb4f89575e9abea73f09aec6bc7b93a6bf3f9cee6fbe032aee6,dd5e7f1f06742eb4f89575e9abea73f09aec6bc7b93a6bf3f9cee6fbe032aee6
43bf35b2ff0b,WORKSPACES/runs/20260810-040516-423-d3eba81a/output/EXOTIC_output/FinalLightCurve_HAT-P-19 b_2026-07-11.png,output/EXOTIC_output/FinalLightCurve_HAT-P-19 b_2026-07-11.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct+Skills/HAT-P-19 b (ReAct+Skills)/output/EXOTIC_output/FinalLightCurve_HAT-P-19 b_2026-07-11.png,output-evaluation/report-viewer/43bf35b2ff0b/files/artifact_001.png,/43bf35b2ff0b/files/artifact_001.png,.png,byte_copy,37762fbc75ced8c7c7d9a8baa9b045a21bf9b30a93bb590253dc00bea8b65543,37762fbc75ced8c7c7d9a8baa9b045a21bf9b30a93bb590253dc00bea8b65543
43bf35b2ff0b,WORKSPACES/runs/20260810-040516-423-d3eba81a/output/EXOTIC_output/AAVSO_HAT-P-19 b_2026-07-11.txt,output/EXOTIC_output/AAVSO_HAT-P-19 b_2026-07-11.txt,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct+Skills/HAT-P-19 b (ReAct+Skills)/output/EXOTIC_output/AAVSO_HAT-P-19 b_2026-07-11.txt,output-evaluation/report-viewer/43bf35b2ff0b/files/artifact_002.txt,/43bf35b2ff0b/files/artifact_002.txt,.txt,redacted_text_copy,a2b22074b5e75c9ce08aac718cebe5a2afb259e6e027affccc9f1853e6431dd0,a2b22074b5e75c9ce08aac718cebe5a2afb259e6e027affccc9f1853e6431dd0
43bf35b2ff0b,WORKSPACES/runs/20260810-040516-423-d3eba81a/output/EXOTIC_output/inits.json,output/EXOTIC_output/inits.json,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct+Skills/HAT-P-19 b (ReAct+Skills)/output/EXOTIC_output/inits.json,output-evaluation/report-viewer/43bf35b2ff0b/files/artifact_003.json,/43bf35b2ff0b/files/artifact_003.json,.json,redacted_text_copy,253f217e74dc5e6e88ef0cd78e77261e123d8a9165b366112381819166255bee,e469a8e01096b4e423e4576fb47285b4d4c8d5a8b96c39570cc1f01a45421079
ed679642cb2c,WORKSPACES/runs/20260810-015532-063-3889ecad/output/EXOTIC_output/FinalLightCurve_HAT-P-36 b_03-19-2026.png,output/EXOTIC_output/FinalLightCurve_HAT-P-36 b_03-19-2026.png,ANONYMIZED_RESULTS/nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free/ReAct+Skills/HAT-P-36 b (ReAct+Skills)/output/EXOTIC_output/FinalLightCurve_HAT-P-36 b_03-19-2026.png,output-evaluation/report-viewer/ed679642cb2c/files/artifact_001.png,/ed679642cb2c/files/artifact_001.png,.png,byte_copy,03ec0d3b9d6a2e5efc42b9b9e27f96ce9bc42764e06ccd84024eecb43a8fc342,03ec0d3b9d6a2e5efc42b9b9e27f96ce9bc42764e06ccd84024eecb43a8fc342
