# filename,time,alignment_error,fits_error,lowflux_comp1,lowflux_comp2,lowflux_comp3,lowflux_comp4,lowflux_comp5,lowflux_target,outofframe_comp1,outofframe_comp2,outofframe_comp3,outofframe_comp4,outofframe_comp5,outofframe_target,skybg_comp1,skybg_comp2,skybg_comp3,skybg_comp4,skybg_comp5,skybg_target
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0479-e91.fits",2461257.795514798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0480-e91.fits",2461257.795630697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0481-e91.fits",2461257.7957697962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0482-e91.fits",2461257.7958856956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0483-e91.fits",2461257.796013195,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0484-e91.fits",2461257.7961174943,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0485-e91.fits",2461257.7962217936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0486-e91.fits",2461257.7963608927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0487-e91.fits",2461257.7964885924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0488-e91.fits",2461257.7966160914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0489-e91.fits",2461257.796708791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0490-e91.fits",2461257.7968246904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0491-e91.fits",2461257.7969637895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0492-e91.fits",2461257.797091189,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0493-e91.fits",2461257.797218788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0494-e91.fits",2461257.7973230877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0495-e91.fits",2461257.7974273865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0496-e91.fits",2461257.797566486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0497-e91.fits",2461257.7976939855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
